ID_Desc;Desc;ID_FR;475$a;475$e;Langue
6924;loutre;2862;lontra;;it
6924;loutre;2863;otter;;en
6924;loutre;2864;nutria;;es
6926;chenil;7140;kennels;;en
6926;chenil;7141;canile;;it
6926;chenil;7142;perrera;;es
6926;chenil;7143;hundezwinger;;de
6929;flair;7174;spürsinn;;de
6929;flair;7175;olfato;;es
6929;flair;7176;fiuto;;it
6929;flair;7177;smell;dogs;en
6931;curée;7148;quarry;;en
6931;curée;7149;pasto;caccia;it
6931;curée;7150;encarna;;es
6931;curée;7151;jagdanteil;;de
6935;appât;7100;köder;;de
6935;appât;7101;cebo;;es
6935;appât;7102;esca;;it
6935;appât;7103;bait;;en
7273;fromage;8466;cheese;;en
7273;fromage;8467;queso;;es
7273;fromage;8468;formaggio;;it
7273;fromage;8469;käse;;de
7280;rossignol;3752;nightingale;;en
7280;rossignol;3753;nachtigall;;de
7280;rossignol;3754;usignolo;;it
7280;rossignol;3755;ruisenor;;es
7386;bâton.cantoral;4480;cantoral.staff;;en
7386;bâton.cantoral;4546;bastone.cantorale;;it
7668;vizir;7610;vizier;;en
7668;vizir;7611;visir;;es
7668;vizir;7612;wesir;;de
7668;vizir;7613;vezier;;de
7717;défécation;9081;stuhlgang;;de
7717;défécation;9082;defecazione;;it
7717;défécation;9083;defecacion;;es
7717;défécation;9084;defecation;;en
7808;bouquet;10407;strauss;;en
7808;bouquet;10408;ramo;;es
7808;bouquet;10409;mazzo;;it
7808;bouquet;10410;bunch;;en
7895;fouine;3103;steinmarder;;de
7895;fouine;3104;faina;;it
7895;fouine;3105;stone.marten;;en
7895;fouine;3106;garduna;;es
7900;affiche;5796;poster;;en
7900;affiche;5797;anschlag;;de
7900;affiche;5798;cartellone;;it
7900;affiche;5799;cartel;;es
8141;récolte;8631;ernte;;de
8141;récolte;8632;raccolto;;it
8141;récolte;8633;recoleccion;;es
8141;récolte;8634;picking;;en
8253;repose.pied;10639;footrest;;en
8253;repose.pied;10640;poggiapiedi;;it
8253;repose.pied;10641;reposapies;;fr
8253;repose.pied;10642;fussstütze;;de
8430;oronte;932;nahr.al.asi;;fr
8675;pigeonnier;953;colombier;;fr
8675;pigeonnier;8890;taubenschlag;;de
8675;pigeonnier;8891;piccionaia;;en
8675;pigeonnier;8892;palomar;;en
8675;pigeonnier;8893;dovecote;;en
8712;phoque;2925;foca;;es
8712;phoque;2926;seal;;en
8712;phoque;2927;seehund;;en
8713;homard;2815;bogavante;;es
8713;homard;2816;astice;;it
8713;homard;2817;hummer;;en
8713;homard;2818;lobster;;en
8714;crabe;2803;granchio;;it
8714;crabe;2804;crab;;en
8714;crabe;2805;krabbe;;de
8714;crabe;2806;cangrejo;;es
8875;chasuble;5045;messgewand;;de
8875;chasuble;5046;pianeta;liturgia;it
8875;chasuble;5047;casulla;;en
8885;antilope;2990;antelope;;en
8890;belette;2999;wiesel;;en
8890;belette;3000;donnola;;it
8890;belette;3001;weasel;;en
8890;belette;3002;comadreja;;es
9213;lierre;10998;efeu;;de
9213;lierre;10999;hiedra;;es
9213;lierre;11000;edera;;it
9213;lierre;11001;ivy;;en
9277;aiguillon;8820;ochsenstock;;de
9277;aiguillon;8821;pungolo;;it
9277;aiguillon;8822;aguijada;;es
9277;aiguillon;8823;goad;;en
9286;loir;2853;liron;;fr
9286;loir;2854;siebenschläfer;;de
9286;loir;2855;dormouse;;en
9286;loir;2856;ghiro;;en
9287;lynx;2865;lince;;es
9287;lynx;2866;luchs;;de
9290;oryx;2913;orice;;it
9290;oryx;2914;orix;;en
9293;taupe;2973;topo;;es
9293;taupe;2974;mole;;en
9293;taupe;2975;talpa;;it
9293;taupe;2976;maulwurf;;de
9296;vipère;3271;viper;;en
9296;vipère;3272;vipera;;it
9296;vipère;3273;vibora;;es
9427;rhinocéros;2950;nashorn;;de
9427;rhinocéros;2951;rinoceronte;;es
9440;trèfle;11291;clover;;en
9440;trèfle;11292;trifoglio;;it
9440;trèfle;11293;trebol;;es
9440;trèfle;11294;klee;;en
9590;caracalla;323;aurelius.antoninus.bassianus;;fr
9590;caracalla;324;aurelius.severus.antoninus;;fr
9642;siracide;1265;éléazar.de.jérusalem;;fr
9642;siracide;1266;jésus;fils de sira;fr
9694;cagoule;8336;kutte;;de
9694;cagoule;8337;cocolla;;en
9694;cagoule;8338;capirote;;it
9694;cagoule;8339;cogulla;;es
9694;cagoule;8340;hood;;en
9694;cagoule;8341;cowl;;en
9695;flagellant;5091;flagellante;;it
9695;flagellant;5092;flagelante;;es
9696;signe.de.croix;5177;sign.of.the.cross;;en
9696;signe.de.croix;5178;zeichen.des.kreuzes;;de
9696;signe.de.croix;5179;segno.della.croce;;it
9696;signe.de.croix;5180;senal.de.la.cruz;;es
9776;gazelle;3111;gazzella;;it
9776;gazelle;3112;gacela;;en
9987;nasse;7206;lobster.pot;;en
9987;nasse;7207;nassa;;it
9987;nasse;7208;nasa;;es
9987;nasse;7209;fischreuse;;de
9992;murène;3484;moray;;en
9992;murène;3485;muräne;;de
9992;murène;3486;murena;;it
10104;apiculture;8824;beekeeping;;en
10104;apiculture;8825;apicultura;;es
10104;apiculture;8826;apicoltura;;it
10104;apiculture;8827;bienenzucht;;de
10397;ménades;865;bacchantes;;en
11165;chacal;3038;schakal;;de
11165;chacal;3039;sciacallo;;it
11165;chacal;3040;jackal;;en
11168;saillie;1094;accouplement;chevaux;fr
11168;saillie;1095;copulation;chevaux;fr
11168;saillie;3165;monta;;it
11168;saillie;3166;covering;;en
11168;saillie;3167;bespringen;;de
11172;champs;8706;felder;;de
11172;champs;8707;campi;;it
11172;champs;8708;campos;;es
11172;champs;8709;fields;;en
11175;lasso;7202;lazo;;es
11176;francolin;3979;frankolin;;de
11176;francolin;3980;francolino;;it
11181;ivoirier;9938;ivory.carver;;en
11181;ivoirier;9939;marfilero;;es
11181;ivoirier;9940;scultore.in.avorio;;it
11181;ivoirier;9941;elfenbeinschnitzer;;de
11185;mangouste;805;ichneumon;mammifère;fr
11185;mangouste;2867;mangusta;;en
11185;mangouste;2868;mongoose;;en
11185;mangouste;2869;mangosta;;es
11231;ascète;5012;ascetic;;en
11231;ascète;5013;asket;;en
11231;ascète;5014;asceta;;es
11529;outarde;4061;bustard;;en
11529;outarde;4062;trappe;vogel;de
11529;outarde;4063;otarda;;it
11529;outarde;4064;avutarda;;it
12002;essaim;3653;swarm;;en
12002;essaim;3654;schwarm;;de
12002;essaim;3655;sciame;;it
12002;essaim;3656;enjambre;;es
13833;maillet;10563;mallet;;en
13833;maillet;10564;mazzuolo;;it
13833;maillet;10565;mazo;;es
13833;maillet;10566;klöpfel;;en
13859;arashin;1791;arachis;vizir;fr
15755;syméon;2121;s.syméon;fête: octobre 08 et février 03;fr
16176;auteur;5804;writer;;en
16176;auteur;5805;author;;en
16176;auteur;5806;schriftsteller;;de
16176;auteur;5807;autor;;es
16176;auteur;5808;autore;;it
17322;servante;6559;servidora;;es
17322;servante;6560;dienerin;;de
17322;servante;6563;serva;;it
17322;servante;6564;maidservant;;en
18236;phylactère;9845;phylactery;;en
18236;phylactère;9846;filacteria;;es
18236;phylactère;9847;filatterio;;it
18236;phylactère;9848;schriftband;;de
